level_id,object_key,object_type,relevance_class,relevance_score,solvability_changed,winning_first_action_change,strategy_family_change,dependency_graph_change,polarity_transition_change,meaningful_decision_change,ordering_constraint_change,line_of_sight_change,cancellation_change,route_structure_change,analysis_complete
"d2-v5-hard-172","arrow:a2","ARROW","MEDIUM","0.1742","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-hard-172","arrow:a3","ARROW","HIGH","0.4796","false","0.3333","0.0","0.4286","1.0","0.5","1.0","0.0","0.5","0.0","true"
"d2-v5-hard-172","arrow:a4","ARROW","MEDIUM","0.1717","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-hard-172","arrow:a5","ARROW","MEDIUM","0.145","false","0.0","0.0","0.0","0.0","0.5","0.0","0.0","1.0","0.0","true"
"d2-v5-hard-172","magnet:m1","MAGNET","MEDIUM","0.196","false","0.0","0.0","0.4074","0.4286","0.0","0.0","0.2","0.5","0.375","true"
"d2-v5-hard-172","magnet:m2","MAGNET","MEDIUM","0.1644","false","0.0","0.0","0.4286","0.5","0.0","0.0","0.0","0.0","0.4444","true"
"d2-v5-hard-172","magnet:m3","MAGNET","HIGH","0.4025","false","0.25","0.25","0.6429","0.0","0.5","1.0","0.1429","0.0","0.6","true"
"d2-v5-hard-172","magnet:m4","MAGNET","LOW","0.075","false","0.0","0.0","0.0","0.0","0.0","0.0","0.125","1.0","0.0","true"
"d2-v5-hard-172","magnet:m5","MAGNET","IRRELEVANT","0.0222","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2222","0.0","0.0","true"
"d2-v5-hard-172","wall:4,5","WALL","HIGH","0.509","false","0.4","0.4","0.4667","0.5","0.5","1.0","0.125","1.0","0.5","true"
"d2-v5-hard-173","arrow:a1","ARROW","CRITICAL","1.0","true","1.0","1.0","0.2381","0.7059","0.5","1.0","0.0","0.25","0.2222","true"
"d2-v5-hard-173","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.3333","0.7647","0.0","1.0","0.2222","0.875","0.1818","true"
"d2-v5-hard-173","arrow:a3","ARROW","MEDIUM","0.3221","false","0.0","0.0","0.1053","0.4118","0.5","0.4","0.1429","1.0","0.4286","true"
"d2-v5-hard-173","arrow:a4","ARROW","MEDIUM","0.3379","false","0.5","0.0","0.0909","0.5294","0.5","0.4","0.1111","0.625","0.125","true"
"d2-v5-hard-173","arrow:a5","ARROW","MEDIUM","0.2742","false","0.5","0.5","0.125","0.5294","0.0","0.0","0.1111","0.625","0.125","true"
"d2-v5-hard-173","magnet:m1","MAGNET","MEDIUM","0.295","false","0.3333","0.3333","0.2558","0.15","0.0","0.4","0.3333","1.0","0.2","true"
"d2-v5-hard-173","magnet:m2","MAGNET","HIGH","0.4585","false","0.6667","0.0","0.1724","0.5294","0.5","1.0","0.1667","1.0","0.1","true"
"d2-v5-hard-173","wall:7,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-174","arrow:a1","ARROW","MEDIUM","0.2924","false","0.25","0.0","0.12","0.6364","0.0","0.7143","0.0","0.8462","0.0","true"
"d2-v5-expert-174","arrow:a2","ARROW","MEDIUM","0.2601","false","0.0","0.0","0.0833","0.6364","0.0","0.7143","0.0","0.8462","0.125","true"
"d2-v5-expert-174","arrow:a3","ARROW","MEDIUM","0.313","false","0.3333","0.5","0.0","0.6364","0.5","0.1429","0.0","0.6923","0.0","true"
"d2-v5-expert-174","arrow:a4","ARROW","HIGH","0.389","false","0.3333","0.5","0.3","0.6364","0.5","0.1429","0.0","0.6923","0.2","true"
"d2-v5-expert-174","arrow:a5","ARROW","HIGH","0.3786","false","0.0","0.25","0.3684","0.7273","0.5","0.5714","0.0","0.3077","0.4","true"
"d2-v5-expert-174","magnet:m1","MAGNET","IRRELEVANT","0.0125","false","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","true"
"d2-v5-expert-174","magnet:m2","MAGNET","MEDIUM","0.2464","false","0.2","0.2","0.2581","0.2727","0.0","0.5714","0.0","0.6923","0.2222","true"
"d2-v5-expert-174","magnet:m3","MAGNET","HIGH","0.4171","false","0.0","0.0","0.6897","0.7576","0.5","0.4286","0.1667","0.3846","0.7778","true"
"d2-v5-expert-174","magnet:m4","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-174","magnet:m5","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-174","wall:1,3","WALL","IRRELEVANT","0.0152","false","0.0","0.0","0.0312","0.0","0.0","0.0","0.0","0.0","0.1111","true"
"d2-v5-expert-174","wall:3,4","WALL","MEDIUM","0.2184","false","0.4","0.0","0.129","0.4545","0.0","0.5714","0.125","0.0","0.1111","true"
"d2-v5-medium-175","arrow:a1","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-medium-175","arrow:a2","ARROW","MEDIUM","0.1517","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-175","arrow:a3","ARROW","HIGH","0.63","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-175","arrow:a4","ARROW","MEDIUM","0.1417","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-175","magnet:m1","MAGNET","CRITICAL","0.755","false","0.25","0.25","1.0","1.0","1.0","1.0","1.0","0.0","1.0","true"
"d2-v5-medium-175","wall:1,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-175","wall:2,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-175","wall:3,6","WALL","MEDIUM","0.2571","false","0.25","0.25","0.4286","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-175","wall:4,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-175","wall:4,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-175","wall:6,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-175","wall:6,5","WALL","CRITICAL","1.0","true","1.0","1.0","0.5","0.6","0.5","1.0","0.25","0.0","0.7143","true"
"d2-v5-expert-176","arrow:a1","ARROW","MEDIUM","0.2925","false","0.0","0.25","0.0","0.6667","0.5","0.25","0.0","1.0","0.0","true"
"d2-v5-expert-176","arrow:a2","ARROW","MEDIUM","0.1575","false","0.0","0.25","0.0","0.5","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-expert-176","arrow:a3","ARROW","MEDIUM","0.155","false","0.0","0.25","0.0","0.5","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-expert-176","arrow:a4","ARROW","HIGH","0.3617","false","0.0","0.25","0.25","0.6667","0.5","0.25","0.0","1.0","0.3333","true"
"d2-v5-expert-176","arrow:a5","ARROW","MEDIUM","0.31","false","0.25","0.25","0.0","0.8333","0.5","0.25","0.0","0.0","0.5","true"
"d2-v5-expert-176","magnet:m1","MAGNET","HIGH","0.4974","false","0.2","0.2","0.5789","0.3333","0.5","1.0","0.2","1.0","0.7143","true"
"d2-v5-expert-176","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.1364","0.5","0.0","1.0","0.0","0.25","0.125","true"
"d2-v5-expert-176","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-176","magnet:m4","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-176","magnet:m5","MAGNET","MEDIUM","0.1422","false","0.0","0.0","0.1538","0.3846","0.0","0.0","0.1429","0.7143","0.125","true"
"d2-v5-expert-176","magnet:m6","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-176","wall:2,1","WALL","MEDIUM","0.2178","false","0.2","0.2","0.0909","0.1429","0.0","1.0","0.0","0.0","0.2857","true"
"d2-v5-expert-176","wall:7,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-177","arrow:a1","ARROW","HIGH","0.4647","false","0.3333","0.3333","0.2","0.6","0.5","1.0","0.0","1.0","0.0","true"
"d2-v5-hard-177","arrow:a2","ARROW","HIGH","0.3941","false","0.0","0.0","0.2857","0.8","0.5","1.0","0.0","0.0","0.3333","true"
"d2-v5-hard-177","arrow:a3","ARROW","HIGH","0.4887","false","0.6667","0.3333","0.1111","0.6","0.5","1.0","0.0","1.0","0.0","true"
"d2-v5-hard-177","arrow:a4","ARROW","MEDIUM","0.2039","false","0.0","0.5","0.0","0.5","0.0","0.5","0.0","0.5","0.0","true"
"d2-v5-hard-177","magnet:m1","MAGNET","HIGH","0.6212","false","0.3333","0.3333","0.7895","1.0","0.5","1.0","0.0","1.0","0.7143","true"
"d2-v5-hard-177","magnet:m2","MAGNET","LOW","0.0628","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","true"
"d2-v5-hard-177","wall:4,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-178","arrow:a1","ARROW","HIGH","0.5631","false","0.3333","0.0","0.6667","1.0","0.0","1.0","0.5","1.0","0.5","true"
"d2-v5-medium-178","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.6897","1.0","0.0","1.0","0.5","0.9167","0.5455","true"
"d2-v5-medium-178","arrow:a3","ARROW","MEDIUM","0.1865","false","0.0","0.3333","0.0","0.5455","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-medium-178","arrow:a4","ARROW","MEDIUM","0.334","false","0.3333","0.3333","0.3913","0.5455","0.0","0.25","0.0","0.5","0.4286","true"
"d2-v5-medium-178","arrow:a5","ARROW","MEDIUM","0.1881","false","0.0","0.3333","0.0","0.5455","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-medium-178","magnet:m1","MAGNET","HIGH","0.4454","false","0.5","0.0","0.5938","0.5455","0.0","1.0","0.1429","0.5833","0.5","true"
"d2-v5-medium-178","magnet:m2","MAGNET","MEDIUM","0.301","false","0.25","0.25","0.2","0.3125","0.0","1.0","0.1667","0.5","0.0909","true"
"d2-v5-medium-178","magnet:m3","MAGNET","IRRELEVANT","0.0214","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2143","0.0","0.0","true"
"d2-v5-medium-178","wall:4,2","WALL","MEDIUM","0.1746","false","0.0","0.0","0.2","0.2667","0.5","0.25","0.0","0.0833","0.2","true"
"d2-v5-expert-179","arrow:a1","ARROW","MEDIUM","0.1705","false","0.3333","0.0","0.0","0.4091","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-expert-179","arrow:a2","ARROW","HIGH","0.4782","false","0.3333","0.0","0.5","0.8182","0.5","1.0","0.0","0.0","0.4","true"
"d2-v5-expert-179","arrow:a3","ARROW","MEDIUM","0.2746","false","0.0","0.0","0.0","0.6364","0.5","0.25","0.0","1.0","0.0","true"
"d2-v5-expert-179","arrow:a4","ARROW","HIGH","0.4965","false","0.0","0.0","0.7143","0.8182","0.5","1.0","0.3333","0.0","0.7","true"
"d2-v5-expert-179","arrow:a5","ARROW","HIGH","0.3583","false","0.3333","0.0","0.2","0.6364","0.5","0.25","0.0","1.0","0.3333","true"
"d2-v5-expert-179","magnet:m1","MAGNET","MEDIUM","0.2368","false","0.25","0.25","0.2353","0.0833","0.0","1.0","0.0","0.0","0.1818","true"
"d2-v5-expert-179","magnet:m2","MAGNET","IRRELEVANT","0.0091","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0909","0.0","0.0","true"
"d2-v5-expert-179","magnet:m3","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.6875","0.8636","0.5","1.0","0.125","1.0","0.5455","true"
"d2-v5-expert-179","magnet:m4","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-179","magnet:m5","MAGNET","IRRELEVANT","0.0036","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-179","wall:5,7","WALL","MEDIUM","0.1938","false","0.3333","0.3333","0.1765","0.0","0.0","0.3333","0.1","0.5","0.2","true"
"d2-v5-expert-179","wall:6,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-180","arrow:a1","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-hard-180","arrow:a2","ARROW","HIGH","0.63","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-180","arrow:a3","ARROW","MEDIUM","0.1421","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-180","arrow:a4","ARROW","MEDIUM","0.1459","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-180","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.9","1.0","1.0","1.0","0.0","0.0","0.6667","true"
"d2-v5-hard-180","magnet:m2","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-180","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-180","wall:2,4","WALL","IRRELEVANT","0.025","false","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","true"
"d2-v5-hard-180","wall:2,5","WALL","MEDIUM","0.2518","false","0.25","0.25","0.2727","0.0","0.0","1.0","0.25","0.0","0.0","true"
"d2-v5-hard-180","wall:3,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-180","wall:4,4","WALL","HIGH","0.4496","false","0.25","0.25","0.4545","0.6","0.5","1.0","0.3333","0.0","0.5714","true"
"d2-v5-hard-181","arrow:a1","ARROW","HIGH","0.4589","false","0.0","0.3333","0.4375","0.8841","0.5","0.6364","0.125","0.7647","0.3333","true"
"d2-v5-hard-181","arrow:a2","ARROW","MEDIUM","0.2234","false","0.0","0.0","0.3243","0.4348","0.0","0.0909","0.0","0.5882","0.3333","true"
"d2-v5-hard-181","arrow:a3","ARROW","MEDIUM","0.2977","false","0.0","0.0","0.1379","0.6522","0.5","0.6364","0.0","0.2941","0.0","true"
"d2-v5-hard-181","arrow:a4","ARROW","MEDIUM","0.2832","false","0.3333","0.0","0.0976","0.5942","0.0","0.6364","0.0","0.8824","0.0","true"
"d2-v5-hard-181","arrow:a5","ARROW","MEDIUM","0.1696","false","0.3333","0.0","0.0","0.4348","0.0","0.0909","0.0","0.5882","0.0","true"
"d2-v5-hard-181","arrow:a6","ARROW","MEDIUM","0.239","false","0.0","0.0","0.0513","0.5942","0.0","0.6364","0.0","0.8824","0.0833","true"
"d2-v5-hard-181","magnet:m1","MAGNET","HIGH","0.5273","false","0.25","0.25","0.6889","0.8261","0.5","0.5455","0.2","1.0","0.6923","true"
"d2-v5-hard-181","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.2708","0.5942","0.0","1.0","0.125","1.0","0.0","true"
"d2-v5-hard-181","wall:1,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-181","wall:2,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-181","wall:4,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-181","wall:4,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-181","wall:4,3","WALL","MEDIUM","0.2237","false","0.5","0.0","0.2836","0.0435","0.3333","0.2727","0.1","0.0","0.4","true"
"d2-v5-hard-181","wall:4,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-181","wall:4,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-181","wall:5,1","WALL","MEDIUM","0.2121","false","0.25","0.25","0.0588","0.4344","0.0","0.5455","0.0","0.3462","0.2","true"
"d2-v5-hard-181","wall:6,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-182","arrow:a1","ARROW","MEDIUM","0.1833","false","0.5","0.0","0.0","0.3333","0.0","0.25","0.0","0.3333","0.0","true"
"d2-v5-expert-182","arrow:a2","ARROW","MEDIUM","0.3403","false","0.3333","0.3333","0.25","0.3333","0.0","1.0","0.125","0.3333","0.0","true"
"d2-v5-expert-182","arrow:a3","ARROW","MEDIUM","0.1344","false","0.0","0.0","0.0","0.3333","0.0","0.25","0.1111","0.3333","0.0","true"
"d2-v5-expert-182","arrow:a4","ARROW","HIGH","0.3625","false","0.3333","0.3333","0.25","0.3333","0.0","1.0","0.125","0.3333","0.3333","true"
"d2-v5-expert-182","arrow:a5","ARROW","MEDIUM","0.1722","false","0.5","0.0","0.0","0.3333","0.0","0.25","0.0","0.3333","0.0","true"
"d2-v5-expert-182","arrow:a6","ARROW","HIGH","0.356","false","0.3333","0.3333","0.25","0.3333","0.0","1.0","0.1429","0.3333","0.0","true"
"d2-v5-expert-182","magnet:m1","MAGNET","LOW","0.085","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2222","1.0","0.0","true"
"d2-v5-expert-182","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.55","1.0","0.0","1.0","0.5714","1.0","0.375","true"
"d2-v5-expert-182","wall:4,3","WALL","HIGH","0.4247","false","0.3333","0.3333","0.3125","0.5263","0.5","1.0","0.1818","0.4","0.2727","true"
"d2-v5-expert-182","wall:4,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-182","wall:6,8","WALL","HIGH","0.3655","false","0.6667","0.0","0.4884","0.4706","0.5","0.25","0.1","0.2222","0.5","true"
"d2-v5-expert-182","wall:7,1","WALL","MEDIUM","0.3215","false","0.5","0.5","0.0476","0.4","0.0","1.0","0.0909","0.4","0.125","true"
"d2-v5-medium-183","arrow:a1","ARROW","CRITICAL","0.69","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","true"
"d2-v5-medium-183","arrow:a2","ARROW","MEDIUM","0.1748","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-medium-183","arrow:a3","ARROW","CRITICAL","0.6955","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","true"
"d2-v5-medium-183","arrow:a4","ARROW","MEDIUM","0.1748","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-medium-183","magnet:m1","MAGNET","CRITICAL","0.8136","false","0.25","0.25","1.0","1.0","1.0","1.0","1.0","1.0","1.0","true"
"d2-v5-medium-183","magnet:m2","MAGNET","LOW","0.06","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","true"
"d2-v5-medium-183","wall:1,3","WALL","LOW","0.04","false","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.0","0.0","true"
"d2-v5-medium-183","wall:1,4","WALL","LOW","0.04","false","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.0","0.0","true"
"d2-v5-medium-183","wall:3,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-183","wall:3,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-183","wall:5,1","WALL","MEDIUM","0.2562","false","0.25","0.25","0.4286","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-expert-184","arrow:a1","ARROW","MEDIUM","0.2428","false","0.0","0.3333","0.0882","0.6061","0.0","0.2222","0.125","0.5556","0.1","true"
"d2-v5-expert-184","arrow:a2","ARROW","MEDIUM","0.2048","false","0.0","0.3333","0.0","0.6061","0.0","0.2222","0.0","0.5556","0.0","true"
"d2-v5-expert-184","arrow:a3","ARROW","MEDIUM","0.2156","false","0.5","0.0","0.0","0.3636","0.0","0.1111","0.0","1.0","0.0","true"
"d2-v5-expert-184","arrow:a4","ARROW","MEDIUM","0.2713","false","0.3333","0.3333","0.0333","0.6818","0.0","0.2222","0.0","0.5556","0.1818","true"
"d2-v5-expert-184","arrow:a5","ARROW","MEDIUM","0.2027","false","0.0","0.0","0.069","0.5909","0.0","0.5556","0.0","0.0","0.1","true"
"d2-v5-expert-184","arrow:a6","ARROW","MEDIUM","0.2303","false","0.3333","0.0","0.1143","0.3636","0.0","0.1111","0.0","1.0","0.1","true"
"d2-v5-expert-184","magnet:m1","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-184","magnet:m2","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-184","magnet:m3","MAGNET","MEDIUM","0.3262","false","0.25","0.25","0.3571","0.4545","0.0","0.4444","0.125","1.0","0.3571","true"
"d2-v5-expert-184","magnet:m4","MAGNET","MEDIUM","0.1597","false","0.25","0.25","0.0227","0.12","0.0","0.5556","0.0","0.1","0.1429","true"
"d2-v5-expert-184","magnet:m5","MAGNET","LOW","0.0418","false","0.0","0.0","0.0638","0.1852","0.0","0.0","0.0","0.0","0.0714","true"
"d2-v5-expert-184","magnet:m6","MAGNET","MEDIUM","0.3208","false","0.5","0.0","0.2857","0.4242","0.0","0.5556","0.3333","0.4706","0.2857","true"
"d2-v5-expert-184","wall:3,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-184","wall:4,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-184","wall:5,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-185","arrow:a1","ARROW","MEDIUM","0.3496","false","0.5","0.0","0.1818","0.5","0.0","1.0","0.0","0.5","0.0","true"
"d2-v5-hard-185","arrow:a2","ARROW","MEDIUM","0.3","false","0.0","0.0","0.1111","0.5","0.0","1.0","0.2","0.5","0.0","true"
"d2-v5-hard-185","arrow:a3","ARROW","HIGH","0.3726","false","0.3333","0.3333","0.2727","0.5","0.0","1.0","0.0","0.5","0.0","true"
"d2-v5-hard-185","arrow:a4","ARROW","MEDIUM","0.1881","false","0.5","0.0","0.0","0.3333","0.0","0.3333","0.0","0.3333","0.0","true"
"d2-v5-hard-185","arrow:a5","ARROW","MEDIUM","0.1312","false","0.0","0.0","0.0","0.3333","0.0","0.3333","0.0","0.3333","0.0","true"
"d2-v5-hard-185","magnet:m1","MAGNET","IRRELEVANT","0.025","false","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","true"
"d2-v5-hard-185","magnet:m2","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-185","magnet:m3","MAGNET","HIGH","0.4744","false","0.3333","0.3333","0.25","1.0","0.0","1.0","0.4","1.0","0.1429","true"
"d2-v5-hard-185","magnet:m4","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-185","wall:3,3","WALL","MEDIUM","0.1974","false","0.3333","0.3333","0.0","0.5","0.0","0.0","0.3333","0.4","0.1429","true"
"d2-v5-hard-185","wall:3,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-185","wall:5,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-186","arrow:a1","ARROW","MEDIUM","0.1725","false","0.0","0.5","0.0","0.5","0.0","0.5","0.0","0.0","0.0","true"
"d2-v5-medium-186","arrow:a2","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-medium-186","arrow:a3","ARROW","CRITICAL","0.65","false","0.5","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-186","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.8889","1.0","1.0","1.0","1.0","0.0","0.6667","true"
"d2-v5-medium-186","magnet:m2","MAGNET","LOW","0.0333","false","0.0","0.0","0.0","0.0","0.0","0.0","0.3333","0.0","0.0","true"
"d2-v5-medium-186","wall:1,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-186","wall:1,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-186","wall:2,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-186","wall:3,2","WALL","MEDIUM","0.231","false","0.3333","0.3333","0.2","0.0","0.0","1.0","0.0","0.0","0.0","true"
